loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
192;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;25.2;0.47;;;;;;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;8.04;0.15;;;;;;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;6.7;0.12;;;;;;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;5.9;0.11;;;;;;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;5.36;0.1;;;;;;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;1.61;0.03;;;;;;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.34;0.02;;;;;;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;1.34;0.02;;;;;;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;1.34;0.02;;;;;;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;1.07;0.02;;;;;;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;1.07;0.02;;;;;;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;1.07;0.02;;;;;;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;1.07;0.02;;;;;;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;1.07;0.02;;;;;;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.07;0.02;;;;;;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.8;0.01;;;;;;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.8;0.01;;;;;;
191;lu-mz.A.x;buts;44;buts.f90:47-47;Innermost;0.8;0.01;;;;;;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.54;0.01;;;;;;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.54;0.01;;;;;;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.54;0.01;;;;;;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.54;0.01;;;;;;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.54;0.01;;;;;;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.54;0.01;;;;;;
169;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:63-74;InBetween;0.27;0;;;;;;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.27;0;;;;;;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;0.27;0;;;;;;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;0.27;0;;;;;;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.27;0;;;;;;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;0.27;0;;;;;;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.27;0;;;;;;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;0.27;0;;;;;;
