loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;7.38;0.16;;;;;;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;6.67;0.14;;;;;;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;4.76;0.1;;;;;;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;4.29;0.09;;;;;;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;2.14;0.04;;;;;;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;2.14;0.04;;;;;;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.67;0.04;;;;;;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;1.67;0.04;;;;;;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;1.43;0.03;;;;;;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;1.43;0.03;;;;;;
191;lu-mz.A.x;buts;44;buts.f90:47-47;Innermost;1.43;0.03;;;;;;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;1.43;0.03;;;;;;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;0.95;0.02;;;;;;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.95;0.02;;;;;;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;0.71;0.02;;;;;;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;0.71;0.02;;;;;;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.71;0.02;;;;;;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.71;0.02;;;;;;
172;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:65-65;Innermost;0.48;0.01;;;;;;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.48;0.01;;;;;;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.48;0.01;;;;;;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.48;0.01;;;;;;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.48;0.01;;;;;;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.48;0.01;;;;;;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;0.48;0.01;;;;;;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;0.48;0.01;;;;;;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.24;0;;;;;;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.24;0;;;;;;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.24;0;;;;;;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.24;0;;;;;;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.24;0;;;;;;
190;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.24;0;;;;;;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.24;0;;;;;;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.24;0;;;;;;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.24;0;;;;;;
181;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.24;0;;;;;;
136;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:58-127;Outermost;0.24;0;;;;;;
193;lu-mz.A.x;sync_right;47;syncs.f90:113-115;Single;0.24;0;;;;;;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.24;0;;;;;;
