block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
628;lbm;lbm_phys.c:45-217;47.71;54.96;;;;;;
654;lbm;lbm_phys.c:232-239,lbm_struct.h:130-130;21.48;24.74;;;;;;
667;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;4.33;4.98;;;;;;
664;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.82;4.4;;;;;;
668;lbm;lbm_phys.c:228-239,lbm_struct.h:130-130;3.76;4.34;;;;;;
665;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;3.48;4.01;;;;;;
662;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;3.48;4;;;;;;
661;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;2.57;2.95;;;;;;
655;lbm;lbm_phys.c:235-239,lbm_struct.h:130-130;2.16;2.48;;;;;;
600;lbm;lbm_phys.c:191-191,lbm_struct.h:148-148;1.09;1.25;;;;;;
658;lbm;lbm_phys.c:238-239,lbm_struct.h:130-130;1.07;1.23;;;;;;
630;lbm;lbm_phys.c:53-53,lbm_struct.h:130-130;0.75;0.86;;;;;;
590;lbm;lbm_phys.c:131-135;0.56;0.65;;;;;;
637;lbm;lbm_phys.c:228-235;0.41;0.47;;;;;;
577;lbm;lbm_phys.c:45-99;0.37;0.43;;;;;;
606;lbm;lbm_phys.c:190-190;0.32;0.37;;;;;;
657;lbm;lbm_phys.c:232-235;0.24;0.28;;;;;;
707;lbm;main.c:89-95;0.21;0.24;;;;;;
666;lbm;lbm_phys.c:236-236;0.19;0.22;;;;;;
645;lbm;lbm_phys.c:236-236;0.17;0.19;;;;;;
663;lbm;lbm_phys.c:235-235;0.14;0.16;;;;;;
609;lbm;lbm_phys.c:191-191;0.14;0.16;;;;;;
643;lbm;lbm_phys.c:236-236;0.13;0.15;;;;;;
641;lbm;lbm_phys.c:236-236;0.13;0.15;;;;;;
659;lbm;lbm_phys.c:236-236;0.13;0.15;;;;;;
652;lbm;lbm_phys.c:236-236;0.13;0.15;;;;;;
573;lbm;lbm_phys.c:75-81;0.12;0.13;;;;;;
604;lbm;lbm_phys.c:191-191;0.11;0.13;;;;;;
660;lbm;lbm_phys.c:235-235;0.11;0.12;;;;;;
505;lbm;lbm_struct.h:130-130,lbm_init.c:52-56;0.1;0.12;;;;;;
562;lbm;lbm_phys.c:42-49;0.08;0.09;;;;;;
506;lbm;lbm_struct.h:148-148,lbm_init.c:52-58;0.08;0.09;;;;;;
656;lbm;lbm_phys.c:235-235;0.07;0.08;;;;;;
504;lbm;lbm_init.c:54-54;0.07;0.07;;;;;;
566;lbm;lbm_phys.c:56-61;0.04;0.04;;;;;;
605;lbm;lbm_phys.c:122-128,lbm_struct.h:130-130;0.04;0.04;;;;;;
624;lbm;lbm_phys.c:216-216;0.03;0.04;;;;;;
625;lbm;lbm_phys.c:53-218,lbm_struct.h:130-130;0.02;0.02;;;;;;
705;lbm;lbm_struct.h:130-130,main.c:88-88;0.01;0.01;;;;;;
553;lbm;lbm_init.c:27-27;0.01;0.01;;;;;;
704;lbm;lbm_struct.h:130-130,main.c:86-86;0.01;0.01;;;;;;
572;lbm;lbm_phys.c:67-67;0;0;;;;;;
564;lbm;lbm_phys.c:52-53;0;0;;;;;;
709;lbm;main.c:98-98;0;0;;;;;;
607;lbm;lbm_phys.c:190-190;0;0;;;;;;
554;lbm;lbm_init.c:26-26;0;0;;;;;;
711;lbm;main.c:84-84;0;0;;;;;;
