function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;23.19;1.95;;;;;;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;19.2;1.61;;;;;;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;18.13;1.52;;;;;;"0,0,100,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:40-460;16.41;1.38;;;;;;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-355;12.9;1.08;;;;;;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-356;8.26;0.69;;;;;;"100,0,0,0,0,0,0,0,0,0";
28;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:37-150;1.01;0.09;;;;;;"100,0,0,0,0,0,0,0,0,0";
32;lu-mz.A.x;copy_y_face;exch_qbc.f90:96-131;0.24;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.18;0.02;;;;;;"0,0,0,0,100,0,0,0,0,0";
26;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:41-454;0.12;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
23;lu-mz.A.x;exact;exact.f90:4-52;0.12;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.06;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
35;lu-mz.A.x;exch_qbc_._omp_fn.0;exch_qbc.f90:23-46;0.06;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face;exch_qbc.f90:134-169;0.06;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
24;lu-mz.A.x;setiv_._omp_fn.0;setiv.f90:33-57;0.06;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
