function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;49.01;0.49;;;;;;"0,100,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;16.83;0.17;;;;;;"100,0,0,0,0,0,0,0,0,0";
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;16.34;0.16;;;;;;"100,0,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;6.44;0.06;;;;;;"0,100,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;2.97;0.03;;;;;;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;2.48;0.02;;;;;;"0,0,0,0,100,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.99;0.01;;;;;;"0,50,0,0,0,0,0,0,50,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.99;0.01;;;;;;"0,0,0,0,0,100,0,0,0,0";
1063;libc-2.31.so;__poll;;0.5;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
393;libmpich.so.12.1.8;MPI_Recv;;0.5;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
306;libc-2.31.so;cuserid;;0.5;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
266;libc-2.31.so;__strtol_l;;0.5;0;;;;;;"0,0,0,0,0,0,0,100,0,0";
263;libmpich.so.12.1.8;MPI_Comm_rank;;0.5;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
174;libmpich.so.12.1.8;.plt.got@start;;0.5;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.5;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.5;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
