loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;15.79;1.09;;;;;;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;15.5;1.07;;;;;;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;15.13;1.04;;;;;;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;11.66;0.81;;;;;;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;3.4;0.23;;;;;;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.82;0.19;;;;;;
191;lu-mz.A.x;buts;44;buts.f90:47-47;Innermost;2.32;0.16;;;;;;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;2.1;0.14;;;;;;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.59;0.11;;;;;;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;1.52;0.11;;;;;;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.38;0.1;;;;;;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;1.23;0.09;;;;;;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;1.23;0.09;;;;;;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;1.23;0.09;;;;;;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;1.01;0.07;;;;;;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.94;0.07;;;;;;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.94;0.07;;;;;;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.87;0.06;;;;;;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;0.8;0.06;;;;;;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.8;0.06;;;;;;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.72;0.05;;;;;;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.72;0.05;;;;;;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;0.72;0.05;;;;;;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.65;0.05;;;;;;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.43;0.03;;;;;;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.43;0.03;;;;;;
172;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:65-65;Innermost;0.43;0.03;;;;;;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.36;0.03;;;;;;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.36;0.03;;;;;;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;0.36;0.03;;;;;;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;0.36;0.03;;;;;;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.29;0.02;;;;;;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.22;0.01;;;;;;
150;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:380-383;Innermost;0.22;0.01;;;;;;
179;lu-mz.A.x;jacld;41;jacld.f90:40-350;Outermost;0.22;0.01;;;;;;
133;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Innermost;0.22;0.01;;;;;;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.14;0.01;;;;;;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.14;0.01;;;;;;
131;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Innermost;0.14;0.01;;;;;;
90;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:109-120;Innermost;0.07;0;;;;;;
86;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:200-207;Innermost;0.07;0;;;;;;
78;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:285-309;Innermost;0.07;0;;;;;;
65;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:374-385;Innermost;0.07;0;;;;;;
183;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.07;0;;;;;;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.07;0;;;;;;
